ρ = 1/2 φ², V(ρ)
0.305583, 0.00792392
0.305588, 0.00792431
0.305593, 0.00792469
0.305598, 0.00792508
0.305603, 0.00792546
0.305608, 0.00792585
0.305613, 0.00792623
0.305618, 0.00792661
0.305623, 0.007927
0.305628, 0.00792738
0.305633, 0.00792777
0.305638, 0.00792815
0.305643, 0.00792854
0.305648, 0.00792892
0.305653, 0.00792931
0.305658, 0.00792969
0.305663, 0.00793007
0.305668, 0.00793046
0.305673, 0.00793084
0.305678, 0.00793123
0.305683, 0.00793161
0.305688, 0.007932
0.305693, 0.00793238
0.305698, 0.00793277
0.305703, 0.00793315
0.305708, 0.00793353
0.305713, 0.00793392
0.305718, 0.0079343
0.305723, 0.00793469
0.305728, 0.00793507
0.305733, 0.00793546
0.305738, 0.00793584
0.305743, 0.00793623
0.305748, 0.00793661
0.305753, 0.007937
0.305758, 0.00793738
0.305763, 0.00793776
0.305768, 0.00793815
0.305773, 0.00793853
0.305778, 0.00793892
0.305783, 0.0079393
0.305788, 0.00793969
0.305793, 0.00794007
0.305798, 0.00794046
0.305803, 0.00794084
0.305808, 0.00794123
0.305813, 0.00794161
0.305818, 0.007942
0.305823, 0.00794238
0.305828, 0.00794277
0.305833, 0.00794315
0.305838, 0.00794353
0.305843, 0.00794392
0.305848, 0.0079443
0.305853, 0.00794469
0.305858, 0.00794507
0.305863, 0.00794546
0.305868, 0.00794584
0.305873, 0.00794623
0.305878, 0.00794661
0.305883, 0.007947
0.305888, 0.00794738
0.305893, 0.00794777
0.305898, 0.00794815
0.305903, 0.00794854
0.305908, 0.00794892
0.305913, 0.00794931
0.305918, 0.00794969
0.305923, 0.00795008
0.305928, 0.00795046
0.305933, 0.00795085
0.305938, 0.00795123
0.305943, 0.00795162
0.305948, 0.007952
0.305953, 0.00795239
0.305958, 0.00795277
0.305963, 0.00795316
0.305968, 0.00795354
0.305973, 0.00795393
0.305978, 0.00795431
0.305983, 0.0079547
0.305988, 0.00795508
0.305993, 0.00795547
0.305998, 0.00795585
0.306003, 0.00795624
0.306008, 0.00795662
0.306013, 0.00795701
0.306018, 0.00795739
0.306023, 0.00795778
0.306028, 0.00795816
0.306033, 0.00795855
0.306038, 0.00795893
0.306043, 0.00795932
0.306048, 0.0079597
0.306053, 0.00796009
0.306058, 0.00796047
0.306063, 0.00796086
0.306068, 0.00796124
0.306073, 0.00796163
0.306078, 0.00796201
0.306083, 0.0079624
0.306088, 0.00796278
0.306093, 0.00796317
0.306098, 0.00796355
0.306103, 0.00796394
0.306108, 0.00796432
0.306113, 0.00796471
0.306118, 0.00796509
0.306123, 0.00796548
0.306128, 0.00796586
0.306133, 0.00796625
0.306138, 0.00796663
0.306143, 0.00796702
0.306148, 0.0079674
0.306153, 0.00796779
0.306158, 0.00796817
0.306163, 0.00796856
0.306168, 0.00796895
0.306173, 0.00796933
0.306178, 0.00796972
0.306183, 0.0079701
0.306188, 0.00797049
0.306193, 0.00797087
0.306198, 0.00797126
0.306203, 0.00797164
0.306208, 0.00797203
0.306213, 0.00797241
0.306218, 0.0079728
0.306223, 0.00797318
0.306228, 0.00797357
0.306233, 0.00797395
0.306238, 0.00797434
0.306243, 0.00797473
0.306248, 0.00797511
0.306253, 0.0079755
0.306258, 0.00797588
0.306263, 0.00797627
0.306268, 0.00797665
0.306273, 0.00797704
0.306278, 0.00797742
0.306283, 0.00797781
0.306288, 0.00797819
0.306293, 0.00797858
0.306298, 0.00797897
0.306303, 0.00797935
0.306308, 0.00797974
0.306313, 0.00798012
0.306318, 0.00798051
0.306323, 0.00798089
0.306328, 0.00798128
0.306333, 0.00798166
0.306338, 0.00798205
0.306343, 0.00798244
0.306348, 0.00798282
0.306353, 0.00798321
0.306358, 0.00798359
0.306363, 0.00798398
0.306368, 0.00798436
0.306373, 0.00798475
0.306378, 0.00798513
0.306383, 0.00798552
0.306388, 0.00798591
0.306393, 0.00798629
0.306398, 0.00798668
0.306403, 0.00798706
0.306408, 0.00798745
0.306413, 0.00798783
0.306418, 0.00798822
0.306423, 0.00798861
0.306428, 0.00798899
0.306433, 0.00798938
0.306438, 0.00798976
0.306443, 0.00799015
0.306448, 0.00799053
0.306453, 0.00799092
0.306458, 0.00799131
0.306463, 0.00799169
0.306468, 0.00799208
0.306473, 0.00799246
0.306478, 0.00799285
0.306483, 0.00799323
0.306488, 0.00799362
0.306493, 0.00799401
0.306498, 0.00799439
0.306503, 0.00799478
0.306508, 0.00799516
0.306513, 0.00799555
0.306518, 0.00799594
0.306523, 0.00799632
0.306528, 0.00799671
0.306533, 0.00799709
0.306538, 0.00799748
0.306543, 0.00799787
0.306548, 0.00799825
0.306553, 0.00799864
0.306558, 0.00799902
0.306563, 0.00799941
0.306568, 0.00799979
0.306573, 0.00800018
0.306578, 0.00800057
0.306583, 0.00800095
0.306588, 0.00800134
0.306593, 0.00800172
0.306598, 0.00800211
0.306603, 0.0080025
0.306608, 0.00800288
0.306613, 0.00800327
0.306618, 0.00800365
0.306623, 0.00800404
0.306628, 0.00800443
0.306633, 0.00800481
0.306638, 0.0080052
0.306643, 0.00800559
0.306648, 0.00800597
0.306653, 0.00800636
0.306658, 0.00800674
0.306663, 0.00800713
0.306668, 0.00800752
0.306673, 0.0080079
0.306678, 0.00800829
0.306683, 0.00800867
0.306688, 0.00800906
0.306693, 0.00800945
0.306698, 0.00800983
0.306703, 0.00801022
0.306708, 0.0080106
0.306713, 0.00801099
0.306718, 0.00801138
0.306723, 0.00801176
0.306728, 0.00801215
0.306733, 0.00801254
0.306738, 0.00801292
0.306743, 0.00801331
0.306748, 0.00801369
0.306753, 0.00801408
0.306758, 0.00801447
0.306763, 0.00801485
0.306768, 0.00801524
0.306773, 0.00801563
0.306778, 0.00801601
0.306783, 0.0080164
0.306788, 0.00801678
0.306793, 0.00801717
0.306798, 0.00801756
0.306803, 0.00801794
0.306808, 0.00801833
0.306813, 0.00801872
0.306818, 0.0080191
0.306823, 0.00801949
0.306828, 0.00801988
0.306833, 0.00802026
0.306838, 0.00802065
0.306843, 0.00802103
0.306848, 0.00802142
0.306853, 0.00802181
0.306858, 0.00802219
0.306863, 0.00802258
0.306868, 0.00802297
0.306873, 0.00802335
0.306878, 0.00802374
0.306883, 0.00802413
0.306888, 0.00802451
0.306893, 0.0080249
0.306898, 0.00802529
0.306903, 0.00802567
0.306908, 0.00802606
0.306913, 0.00802645
0.306918, 0.00802683
0.306923, 0.00802722
0.306928, 0.0080276
0.306933, 0.00802799
0.306938, 0.00802838
0.306943, 0.00802876
0.306948, 0.00802915
0.306953, 0.00802954
0.306958, 0.00802992
0.306963, 0.00803031
0.306968, 0.0080307
0.306973, 0.00803108
0.306978, 0.00803147
0.306983, 0.00803186
0.306988, 0.00803224
0.306993, 0.00803263
0.306998, 0.00803302
0.307003, 0.0080334
0.307008, 0.00803379
0.307013, 0.00803418
0.307018, 0.00803456
0.307023, 0.00803495
0.307028, 0.00803534
0.307033, 0.00803572
0.307038, 0.00803611
0.307043, 0.0080365
0.307048, 0.00803688
0.307053, 0.00803727
0.307058, 0.00803766
0.307063, 0.00803804
0.307068, 0.00803843
0.307073, 0.00803882
0.307078, 0.00803921
0.307083, 0.00803959
0.307088, 0.00803998
0.307093, 0.00804037
0.307098, 0.00804075
0.307103, 0.00804114
0.307108, 0.00804153
0.307113, 0.00804191
0.307118, 0.0080423
0.307123, 0.00804269
0.307128, 0.00804307
0.307133, 0.00804346
0.307138, 0.00804385
0.307143, 0.00804423
0.307148, 0.00804462
0.307153, 0.00804501
0.307158, 0.0080454
0.307163, 0.00804578
0.307168, 0.00804617
0.307173, 0.00804656
0.307178, 0.00804694
0.307183, 0.00804733
0.307188, 0.00804772
0.307193, 0.0080481
0.307198, 0.00804849
0.307203, 0.00804888
0.307208, 0.00804926
0.307213, 0.00804965
0.307218, 0.00805004
0.307223, 0.00805043
0.307228, 0.00805081
0.307233, 0.0080512
0.307238, 0.00805159
0.307243, 0.00805197
0.307248, 0.00805236
0.307253, 0.00805275
0.307258, 0.00805314
0.307263, 0.00805352
0.307268, 0.00805391
0.307273, 0.0080543
0.307278, 0.00805468
0.307283, 0.00805507
0.307288, 0.00805546
0.307293, 0.00805585
0.307298, 0.00805623
0.307303, 0.00805662
0.307308, 0.00805701
0.307313, 0.00805739
0.307318, 0.00805778
0.307323, 0.00805817
0.307328, 0.00805856
0.307333, 0.00805894
0.307338, 0.00805933
0.307343, 0.00805972
0.307348, 0.0080601
0.307353, 0.00806049
0.307358, 0.00806088
0.307363, 0.00806127
0.307368, 0.00806165
0.307373, 0.00806204
0.307378, 0.00806243
0.307383, 0.00806282
0.307388, 0.0080632
0.307393, 0.00806359
0.307398, 0.00806398
0.307403, 0.00806436
0.307408, 0.00806475
0.307413, 0.00806514
0.307418, 0.00806553
0.307423, 0.00806591
0.307428, 0.0080663
0.307433, 0.00806669
0.307438, 0.00806708
0.307443, 0.00806746
0.307448, 0.00806785
0.307453, 0.00806824
0.307458, 0.00806863
0.307463, 0.00806901
0.307468, 0.0080694
0.307473, 0.00806979
0.307478, 0.00807018
0.307483, 0.00807056
0.307488, 0.00807095
0.307493, 0.00807134
0.307498, 0.00807173
0.307503, 0.00807211
0.307508, 0.0080725
0.307513, 0.00807289
0.307518, 0.00807328
0.307523, 0.00807366
0.307528, 0.00807405
0.307533, 0.00807444
0.307538, 0.00807483
0.307543, 0.00807521
0.307548, 0.0080756
0.307553, 0.00807599
0.307558, 0.00807638
0.307563, 0.00807676
0.307568, 0.00807715
0.307573, 0.00807754
0.307578, 0.00807793
0.307583, 0.00807831
0.307588, 0.0080787
0.307593, 0.00807909
0.307598, 0.00807948
0.307603, 0.00807987
0.307608, 0.00808025
0.307613, 0.00808064
0.307618, 0.00808103
0.307623, 0.00808142
0.307628, 0.0080818
0.307633, 0.00808219
0.307638, 0.00808258
0.307643, 0.00808297
0.307648, 0.00808335
0.307653, 0.00808374
0.307658, 0.00808413
0.307663, 0.00808452
0.307668, 0.00808491
0.307673, 0.00808529
0.307678, 0.00808568
0.307683, 0.00808607
0.307688, 0.00808646
0.307693, 0.00808684
0.307698, 0.00808723
0.307703, 0.00808762
0.307708, 0.00808801
0.307713, 0.0080884
0.307718, 0.00808878
0.307723, 0.00808917
0.307728, 0.00808956
0.307733, 0.00808995
0.307738, 0.00809034
0.307743, 0.00809072
0.307748, 0.00809111
0.307753, 0.0080915
0.307758, 0.00809189
0.307763, 0.00809228
0.307768, 0.00809266
0.307773, 0.00809305
0.307778, 0.00809344
0.307783, 0.00809383
0.307788, 0.00809421
0.307793, 0.0080946
0.307798, 0.00809499
0.307803, 0.00809538
0.307808, 0.00809577
0.307813, 0.00809615
0.307818, 0.00809654
0.307823, 0.00809693
0.307828, 0.00809732
0.307833, 0.00809771
0.307838, 0.0080981
0.307843, 0.00809848
0.307848, 0.00809887
0.307853, 0.00809926
0.307858, 0.00809965
0.307863, 0.00810004
0.307868, 0.00810042
0.307873, 0.00810081
0.307878, 0.0081012
0.307883, 0.00810159
0.307888, 0.00810198
0.307893, 0.00810236
0.307898, 0.00810275
0.307903, 0.00810314
0.307908, 0.00810353
0.307913, 0.00810392
0.307918, 0.00810431
0.307923, 0.00810469
0.307928, 0.00810508
0.307933, 0.00810547
0.307938, 0.00810586
0.307943, 0.00810625
0.307948, 0.00810663
0.307953, 0.00810702
0.307958, 0.00810741
0.307963, 0.0081078
0.307968, 0.00810819
0.307973, 0.00810858
0.307978, 0.00810896
0.307983, 0.00810935
0.307988, 0.00810974
0.307993, 0.00811013
0.307998, 0.00811052
0.308003, 0.00811091
0.308008, 0.00811129
0.308013, 0.00811168
0.308018, 0.00811207
0.308023, 0.00811246
0.308028, 0.00811285
0.308033, 0.00811324
0.308038, 0.00811362
0.308043, 0.00811401
0.308048, 0.0081144
0.308053, 0.00811479
0.308058, 0.00811518
0.308063, 0.00811557
0.308068, 0.00811596
0.308073, 0.00811634
0.308078, 0.00811673
0.308083, 0.00811712
0.308088, 0.00811751
0.308093, 0.0081179
0.308098, 0.00811829
0.308103, 0.00811867
0.308108, 0.00811906
0.308113, 0.00811945
0.308118, 0.00811984
0.308123, 0.00812023
0.308128, 0.00812062
0.308133, 0.00812101
0.308138, 0.00812139
0.308143, 0.00812178
0.308148, 0.00812217
0.308153, 0.00812256
0.308158, 0.00812295
0.308163, 0.00812334
0.308168, 0.00812373
0.308173, 0.00812411
0.308178, 0.0081245
0.308183, 0.00812489
0.308188, 0.00812528
0.308193, 0.00812567
0.308198, 0.00812606
0.308203, 0.00812645
0.308208, 0.00812683
0.308213, 0.00812722
0.308218, 0.00812761
0.308223, 0.008128
0.308228, 0.00812839
0.308233, 0.00812878
0.308238, 0.00812917
0.308243, 0.00812956
0.308248, 0.00812994
0.308253, 0.00813033
0.308258, 0.00813072
0.308263, 0.00813111
0.308268, 0.0081315
0.308273, 0.00813189
0.308278, 0.00813228
0.308283, 0.00813267
0.308288, 0.00813305
0.308293, 0.00813344
0.308298, 0.00813383
0.308303, 0.00813422
0.308308, 0.00813461
0.308313, 0.008135
0.308318, 0.00813539
0.308323, 0.00813578
0.308328, 0.00813617
0.308333, 0.00813655
0.308338, 0.00813694
0.308343, 0.00813733
0.308348, 0.00813772
0.308353, 0.00813811
0.308358, 0.0081385
0.308363, 0.00813889
0.308368, 0.00813928
0.308373, 0.00813967
0.308378, 0.00814005
0.308383, 0.00814044
0.308388, 0.00814083
0.308393, 0.00814122
0.308398, 0.00814161
0.308403, 0.008142
0.308408, 0.00814239
0.308413, 0.00814278
0.308418, 0.00814317
0.308423, 0.00814356
0.308428, 0.00814395
0.308433, 0.00814433
0.308438, 0.00814472
0.308443, 0.00814511
0.308448, 0.0081455
0.308453, 0.00814589
0.308458, 0.00814628
0.308463, 0.00814667
0.308468, 0.00814706
0.308473, 0.00814745
0.308478, 0.00814784
0.308483, 0.00814823
0.308488, 0.00814861
0.308493, 0.008149
0.308498, 0.00814939
0.308503, 0.00814978
0.308508, 0.00815017
0.308513, 0.00815056
0.308518, 0.00815095
0.308523, 0.00815134
0.308528, 0.00815173
0.308533, 0.00815212
0.308538, 0.00815251
0.308543, 0.0081529
0.308548, 0.00815328
0.308553, 0.00815367
0.308558, 0.00815406
0.308563, 0.00815445
0.308568, 0.00815484
0.308573, 0.00815523
0.308578, 0.00815562
0.308583, 0.00815601
0.308588, 0.0081564
0.308593, 0.00815679
0.308598, 0.00815718
0.308603, 0.00815757
0.308608, 0.00815796
0.308613, 0.00815835
0.308618, 0.00815874
0.308623, 0.00815912
0.308628, 0.00815951
0.308633, 0.0081599
0.308638, 0.00816029
0.308643, 0.00816068
0.308648, 0.00816107
0.308653, 0.00816146
0.308658, 0.00816185
0.308663, 0.00816224
0.308668, 0.00816263
0.308673, 0.00816302
0.308678, 0.00816341
0.308683, 0.0081638
0.308688, 0.00816419
0.308693, 0.00816458
0.308698, 0.00816497
0.308703, 0.00816536
0.308708, 0.00816574
0.308713, 0.00816613
0.308718, 0.00816652
0.308723, 0.00816691
0.308728, 0.0081673
0.308733, 0.00816769
0.308738, 0.00816808
0.308743, 0.00816847
0.308748, 0.00816886
0.308753, 0.00816925
0.308758, 0.00816964
0.308763, 0.00817003
0.308768, 0.00817042
0.308773, 0.00817081
0.308778, 0.0081712
0.308783, 0.00817159
0.308788, 0.00817198
0.308793, 0.00817237
0.308798, 0.00817276
0.308803, 0.00817315
0.308808, 0.00817354
0.308813, 0.00817393
0.308818, 0.00817432
0.308823, 0.00817471
0.308828, 0.0081751
0.308833, 0.00817549
0.308838, 0.00817588
0.308843, 0.00817627
0.308848, 0.00817665
0.308853, 0.00817704
0.308858, 0.00817743
0.308863, 0.00817782
0.308868, 0.00817821
0.308873, 0.0081786
0.308878, 0.00817899
0.308883, 0.00817938
0.308888, 0.00817977
0.308893, 0.00818016
0.308898, 0.00818055
0.308903, 0.00818094
0.308908, 0.00818133
0.308913, 0.00818172
0.308918, 0.00818211
0.308923, 0.0081825
0.308928, 0.00818289
0.308933, 0.00818328
0.308938, 0.00818367
0.308943, 0.00818406
0.308948, 0.00818445
0.308953, 0.00818484
0.308958, 0.00818523
0.308963, 0.00818562
0.308968, 0.00818601
0.308973, 0.0081864
0.308978, 0.00818679
0.308983, 0.00818718
0.308988, 0.00818757
0.308993, 0.00818796
0.308998, 0.00818835
0.309003, 0.00818874
0.309008, 0.00818913
0.309013, 0.00818952
0.309018, 0.00818991
0.309023, 0.0081903
0.309028, 0.00819069
0.309033, 0.00819108
0.309038, 0.00819147
0.309043, 0.00819186
0.309048, 0.00819225
0.309053, 0.00819264
0.309058, 0.00819303
0.309063, 0.00819342
0.309068, 0.00819381
0.309073, 0.0081942
0.309078, 0.00819459
0.309083, 0.00819498
0.309088, 0.00819537
0.309093, 0.00819576
0.309098, 0.00819615
0.309103, 0.00819654
0.309108, 0.00819693
0.309113, 0.00819732
0.309118, 0.00819771
0.309123, 0.0081981
0.309128, 0.00819849
0.309133, 0.00819888
0.309138, 0.00819927
0.309143, 0.00819966
0.309148, 0.00820005
0.309153, 0.00820045
0.309158, 0.00820084
0.309163, 0.00820123
0.309168, 0.00820162
0.309173, 0.00820201
0.309178, 0.0082024
0.309183, 0.00820279
0.309188, 0.00820318
0.309193, 0.00820357
0.309198, 0.00820396
0.309203, 0.00820435
0.309208, 0.00820474
0.309213, 0.00820513
0.309218, 0.00820552
0.309223, 0.00820591
0.309228, 0.0082063
0.309233, 0.00820669
0.309238, 0.00820708
0.309243, 0.00820747
0.309248, 0.00820786
0.309253, 0.00820825
0.309258, 0.00820864
0.309263, 0.00820903
0.309268, 0.00820942
0.309273, 0.00820981
0.309278, 0.0082102
0.309283, 0.00821059
0.309288, 0.00821099
0.309293, 0.00821138
0.309298, 0.00821177
0.309303, 0.00821216
0.309308, 0.00821255
0.309313, 0.00821294
0.309318, 0.00821333
0.309323, 0.00821372
0.309328, 0.00821411
0.309333, 0.0082145
0.309338, 0.00821489
0.309343, 0.00821528
0.309348, 0.00821567
0.309353, 0.00821606
0.309358, 0.00821645
0.309363, 0.00821684
0.309368, 0.00821723
0.309373, 0.00821762
0.309378, 0.00821802
0.309383, 0.00821841
0.309388, 0.0082188
0.309393, 0.00821919
0.309398, 0.00821958
0.309403, 0.00821997
0.309408, 0.00822036
0.309413, 0.00822075
0.309418, 0.00822114
0.309423, 0.00822153
0.309428, 0.00822192
0.309433, 0.00822231
0.309438, 0.0082227
0.309443, 0.00822309
0.309448, 0.00822348
0.309453, 0.00822388
0.309458, 0.00822427
0.309463, 0.00822466
0.309468, 0.00822505
0.309473, 0.00822544
0.309478, 0.00822583
0.309483, 0.00822622
0.309488, 0.00822661
0.309493, 0.008227
0.309498, 0.00822739
0.309503, 0.00822778
0.309508, 0.00822817
0.309513, 0.00822857
0.309518, 0.00822896
0.309523, 0.00822935
0.309528, 0.00822974
0.309533, 0.00823013
0.309538, 0.00823052
0.309543, 0.00823091
0.309548, 0.0082313
0.309553, 0.00823169
0.309558, 0.00823208
0.309563, 0.00823247
0.309568, 0.00823287
0.309573, 0.00823326
0.309578, 0.00823365
0.309583, 0.00823404
0.309588, 0.00823443
0.309593, 0.00823482
0.309598, 0.00823521
0.309603, 0.0082356
0.309608, 0.00823599
0.309613, 0.00823638
0.309618, 0.00823678
0.309623, 0.00823717
0.309628, 0.00823756
0.309633, 0.00823795
0.309638, 0.00823834
0.309643, 0.00823873
0.309648, 0.00823912
0.309653, 0.00823951
0.309658, 0.0082399
0.309663, 0.00824029
0.309668, 0.00824069
0.309673, 0.00824108
0.309678, 0.00824147
0.309683, 0.00824186
0.309688, 0.00824225
0.309693, 0.00824264
0.309698, 0.00824303
0.309703, 0.00824342
0.309708, 0.00824382
0.309713, 0.00824421
0.309718, 0.0082446
0.309723, 0.00824499
0.309728, 0.00824538
0.309733, 0.00824577
0.309738, 0.00824616
0.309743, 0.00824655
0.309748, 0.00824694
0.309753, 0.00824734
0.309758, 0.00824773
0.309763, 0.00824812
0.309768, 0.00824851
0.309773, 0.0082489
0.309778, 0.00824929
0.309783, 0.00824968
0.309788, 0.00825008
0.309793, 0.00825047
0.309798, 0.00825086
0.309803, 0.00825125
0.309808, 0.00825164
0.309813, 0.00825203
0.309818, 0.00825242
0.309823, 0.00825281
0.309828, 0.00825321
0.309833, 0.0082536
0.309838, 0.00825399
0.309843, 0.00825438
0.309848, 0.00825477
0.309853, 0.00825516
0.309858, 0.00825555
0.309863, 0.00825595
0.309868, 0.00825634
0.309873, 0.00825673
0.309878, 0.00825712
0.309883, 0.00825751
0.309888, 0.0082579
0.309893, 0.00825829
0.309898, 0.00825869
0.309903, 0.00825908
0.309908, 0.00825947
0.309913, 0.00825986
0.309918, 0.00826025
0.309923, 0.00826064
0.309928, 0.00826104
0.309933, 0.00826143
0.309938, 0.00826182
0.309943, 0.00826221
0.309948, 0.0082626
0.309953, 0.00826299
0.309958, 0.00826338
0.309963, 0.00826378
0.309968, 0.00826417
0.309973, 0.00826456
0.309978, 0.00826495
0.309983, 0.00826534
0.309988, 0.00826573
0.309993, 0.00826613
0.309998, 0.00826652
0.310003, 0.00826691
0.310008, 0.0082673
0.310013, 0.00826769
0.310018, 0.00826808
0.310023, 0.00826848
0.310028, 0.00826887
0.310033, 0.00826926
0.310038, 0.00826965
0.310043, 0.00827004
0.310048, 0.00827043
0.310053, 0.00827083
0.310058, 0.00827122
0.310063, 0.00827161
0.310068, 0.008272
0.310073, 0.00827239
0.310078, 0.00827279
0.310083, 0.00827318
0.310088, 0.00827357
0.310093, 0.00827396
0.310098, 0.00827435
0.310103, 0.00827474
0.310108, 0.00827514
0.310113, 0.00827553
0.310118, 0.00827592
0.310123, 0.00827631
0.310128, 0.0082767
0.310133, 0.0082771
0.310138, 0.00827749
0.310143, 0.00827788
0.310148, 0.00827827
0.310153, 0.00827866
0.310158, 0.00827906
0.310163, 0.00827945
0.310168, 0.00827984
0.310173, 0.00828023
0.310178, 0.00828062
0.310183, 0.00828102
0.310188, 0.00828141
0.310193, 0.0082818
0.310198, 0.00828219
0.310203, 0.00828258
0.310208, 0.00828298
0.310213, 0.00828337
0.310218, 0.00828376
0.310223, 0.00828415
0.310228, 0.00828454
0.310233, 0.00828494
0.310238, 0.00828533
0.310243, 0.00828572
0.310248, 0.00828611
0.310253, 0.0082865
0.310258, 0.0082869
0.310263, 0.00828729
0.310268, 0.00828768
0.310273, 0.00828807
0.310278, 0.00828846
0.310283, 0.00828886
0.310288, 0.00828925
0.310293, 0.00828964
0.310298, 0.00829003
0.310303, 0.00829043
0.310308, 0.00829082
0.310313, 0.00829121
0.310318, 0.0082916
0.310323, 0.00829199
0.310328, 0.00829239
0.310333, 0.00829278
0.310338, 0.00829317
0.310343, 0.00829356
0.310348, 0.00829395
0.310353, 0.00829435
0.310358, 0.00829474
0.310363, 0.00829513
0.310368, 0.00829552
0.310373, 0.00829592
0.310378, 0.00829631
0.310383, 0.0082967
0.310388, 0.00829709
0.310393, 0.00829749
0.310398, 0.00829788
0.310403, 0.00829827
0.310408, 0.00829866
0.310413, 0.00829905
0.310418, 0.00829945
0.310423, 0.00829984
0.310428, 0.00830023
0.310433, 0.00830062
0.310438, 0.00830102
0.310443, 0.00830141
0.310448, 0.0083018
0.310453, 0.00830219
0.310458, 0.00830259
0.310463, 0.00830298
0.310468, 0.00830337
0.310473, 0.00830376
0.310478, 0.00830416
0.310483, 0.00830455
0.310488, 0.00830494
0.310493, 0.00830533
0.310498, 0.00830573
0.310503, 0.00830612
0.310508, 0.00830651
0.310513, 0.0083069
0.310518, 0.0083073
0.310523, 0.00830769
0.310528, 0.00830808
0.310533, 0.00830847
0.310538, 0.00830887
0.310543, 0.00830926
0.310548, 0.00830965
0.310553, 0.00831004
0.310558, 0.00831044
0.310563, 0.00831083
0.310568, 0.00831122
0.310573, 0.00831161
0.310578, 0.00831201
0.310583, 0.0083124
0.310588, 0.00831279
0.310593, 0.00831319
0.310598, 0.00831358
0.310603, 0.00831397
0.310608, 0.00831436
0.310613, 0.00831476
0.310618, 0.00831515
0.310623, 0.00831554
0.310628, 0.00831593
0.310633, 0.00831633
0.310638, 0.00831672
0.310643, 0.00831711
0.310648, 0.00831751
0.310653, 0.0083179
0.310658, 0.00831829
0.310663, 0.00831868
0.310668, 0.00831908
0.310673, 0.00831947
0.310678, 0.00831986
0.310683, 0.00832025
0.310688, 0.00832065
0.310693, 0.00832104
0.310698, 0.00832143
0.310703, 0.00832183
0.310708, 0.00832222
0.310713, 0.00832261
0.310718, 0.008323
0.310723, 0.0083234
0.310728, 0.00832379
0.310733, 0.00832418
0.310738, 0.00832458
0.310743, 0.00832497
0.310748, 0.00832536
0.310753, 0.00832575
0.310758, 0.00832615
0.310763, 0.00832654
0.310768, 0.00832693
0.310773, 0.00832733
0.310778, 0.00832772
0.310783, 0.00832811
0.310788, 0.00832851
0.310793, 0.0083289
0.310798, 0.00832929
0.310803, 0.00832968
0.310808, 0.00833008
0.310813, 0.00833047
0.310818, 0.00833086
0.310823, 0.00833126
0.310828, 0.00833165
0.310833, 0.00833204
0.310838, 0.00833244
0.310843, 0.00833283
0.310848, 0.00833322
0.310853, 0.00833361
0.310858, 0.00833401
0.310863, 0.0083344
0.310868, 0.00833479
0.310873, 0.00833519
0.310878, 0.00833558
0.310883, 0.00833597
0.310888, 0.00833637
0.310893, 0.00833676
0.310898, 0.00833715
0.310903, 0.00833755
0.310908, 0.00833794
0.310913, 0.00833833
0.310918, 0.00833873
0.310923, 0.00833912
0.310928, 0.00833951
0.310933, 0.00833991
0.310938, 0.0083403
0.310943, 0.00834069
0.310948, 0.00834109
0.310953, 0.00834148
0.310958, 0.00834187
0.310963, 0.00834226
0.310968, 0.00834266
0.310973, 0.00834305
0.310978, 0.00834344
0.310983, 0.00834384
0.310988, 0.00834423
0.310993, 0.00834462
0.310998, 0.00834502
0.311003, 0.00834541
0.311008, 0.0083458
0.311013, 0.0083462
0.311018, 0.00834659
0.311023, 0.00834698
0.311028, 0.00834738
0.311033, 0.00834777
0.311038, 0.00834816
0.311043, 0.00834856
0.311048, 0.00834895
0.311053, 0.00834935
0.311058, 0.00834974
0.311063, 0.00835013
0.311068, 0.00835053
0.311073, 0.00835092
0.311078, 0.00835131
0.311083, 0.00835171
0.311088, 0.0083521
0.311093, 0.00835249
0.311098, 0.00835289
0.311103, 0.00835328
0.311108, 0.00835367
0.311113, 0.00835407
0.311118, 0.00835446
0.311123, 0.00835485
0.311128, 0.00835525
0.311133, 0.00835564
0.311138, 0.00835603
0.311143, 0.00835643
0.311148, 0.00835682
0.311153, 0.00835722
0.311158, 0.00835761
0.311163, 0.008358
0.311168, 0.0083584
0.311173, 0.00835879
0.311178, 0.00835918
0.311183, 0.00835958
0.311188, 0.00835997
0.311193, 0.00836036
0.311198, 0.00836076
0.311203, 0.00836115
0.311208, 0.00836155
0.311213, 0.00836194
0.311218, 0.00836233
0.311223, 0.00836273
0.311228, 0.00836312
0.311233, 0.00836351
0.311238, 0.00836391
0.311243, 0.0083643
0.311248, 0.0083647
0.311253, 0.00836509
0.311258, 0.00836548
0.311263, 0.00836588
0.311268, 0.00836627
0.311273, 0.00836666
0.311278, 0.00836706
0.311283, 0.00836745
0.311288, 0.00836785
0.311293, 0.00836824
0.311298, 0.00836863
0.311303, 0.00836903
0.311308, 0.00836942
0.311313, 0.00836981
0.311318, 0.00837021
0.311323, 0.0083706
0.311328, 0.008371
0.311333, 0.00837139
0.311338, 0.00837178
0.311343, 0.00837218
0.311348, 0.00837257
0.311353, 0.00837297
0.311358, 0.00837336
0.311363, 0.00837375
0.311368, 0.00837415
0.311373, 0.00837454
0.311378, 0.00837494
0.311383, 0.00837533
0.311388, 0.00837572
0.311393, 0.00837612
0.311398, 0.00837651
0.311403, 0.00837691
0.311408, 0.0083773
